Num dataset, Bubble sort, Select sort, Insert sort, Heap sort, Shell sort, Radix sort, Quick sort, Merge sort
2851,0.03186,0.010888,0.006357,0.095564,0.002198,0.000555,0.000199,0.001354
2852,0.028848,0.011035,0.00718,0.098167,0.002404,0.000707,0.00024,0.001348
2853,0.032066,0.013102,0.007035,0.095374,0.002114,0.000556,0.000196,0.001308
2854,0.043247,0.012297,0.006353,0.092149,0.002231,0.000561,0.000196,0.001292
2855,0.036247,0.012245,0.006742,0.093746,0.002281,0.000557,0.000199,0.001259
2856,0.044466,0.012735,0.006027,0.093788,0.002493,0.000613,0.000218,0.00155
2857,0.031225,0.010491,0.005711,0.093752,0.002255,0.000555,0.000202,0.001329
2858,0.034027,0.013434,0.006842,0.093919,0.002194,0.000558,0.000197,0.001361
2859,0.035031,0.013307,0.00702,0.093861,0.002231,0.000613,0.000195,0.001347
2860,0.04144,0.011889,0.00602,0.091021,0.002178,0.000564,0.000199,0.001338
2861,0.042882,0.011954,0.006323,0.092624,0.002295,0.000554,0.000193,0.001306
2862,0.039938,0.012948,0.006911,0.093575,0.002265,0.000582,0.000207,0.001374
2863,0.040819,0.011262,0.006095,0.090986,0.00222,0.000553,0.000201,0.001291
2864,0.039963,0.010102,0.005302,0.095437,0.002175,0.00056,0.000202,0.001325
2865,0.034856,0.013008,0.006804,0.093884,0.002159,0.000556,0.000198,0.001283
2866,0.033515,0.008546,0.004903,0.097952,0.002241,0.000553,0.000197,0.001312
2867,0.034433,0.009962,0.005581,0.096823,0.002449,0.000563,0.000197,0.001265
2868,0.033831,0.009905,0.006073,0.097261,0.002165,0.000577,0.0002,0.001284
2869,0.039637,0.011305,0.006146,0.09246,0.002214,0.000566,0.000199,0.001324
2870,0.04041,0.012153,0.006234,0.092134,0.002216,0.000586,0.000201,0.001333
2871,0.034584,0.012979,0.006889,0.093945,0.002201,0.000598,0.000201,0.001367
2872,0.043439,0.012455,0.006463,0.093324,0.002261,0.00057,0.000196,0.001333
2873,0.038513,0.012794,0.006652,0.094339,0.0022,0.000562,0.000198,0.001297
2874,0.040084,0.011918,0.006139,0.092681,0.002227,0.000584,0.000199,0.001335
2875,0.044518,0.01217,0.006236,0.092714,0.002205,0.00059,0.0002,0.001342
2876,0.04302,0.011972,0.005963,0.092519,0.002167,0.000581,0.000199,0.001305
2877,0.040484,0.01176,0.00603,0.092097,0.002192,0.000604,0.000195,0.001325
2878,0.043527,0.011892,0.006022,0.092701,0.002273,0.000561,0.000203,0.001349
2879,0.042501,0.012791,0.00669,0.093466,0.002198,0.000581,0.000198,0.001298
2880,0.038371,0.012144,0.006196,0.092606,0.002233,0.000559,0.000199,0.001327
2881,0.040605,0.01232,0.006272,0.092687,0.002269,0.000614,0.000201,0.001369
2882,0.039301,0.009683,0.005222,0.094504,0.002184,0.000579,0.000197,0.001363
2883,0.043273,0.012113,0.00615,0.094742,0.002234,0.000576,0.0002,0.001312
2884,0.043181,0.013149,0.006982,0.096545,0.002305,0.000592,0.000207,0.001321
2885,0.03159,0.011283,0.006395,0.097783,0.002295,0.000562,0.000198,0.00136
2886,0.042056,0.012006,0.006061,0.093254,0.002311,0.000562,0.000199,0.001346
2887,0.041042,0.011595,0.006111,0.092604,0.002249,0.000599,0.000199,0.001356
2888,0.039283,0.009603,0.005687,0.09861,0.002189,0.000576,0.000213,0.001247
2889,0.042093,0.011917,0.006198,0.092739,0.002246,0.000565,0.0002,0.001373
2890,0.04121,0.011319,0.006162,0.098899,0.002346,0.000587,0.000259,0.001383
2891,0.03925,0.01387,0.006972,0.096706,0.002184,0.000562,0.000204,0.001328
2892,0.038946,0.012036,0.006009,0.093295,0.002223,0.000625,0.000202,0.001422
2893,0.040902,0.012124,0.00638,0.094223,0.0023,0.000585,0.000214,0.001387
2894,0.039058,0.012785,0.006641,0.096143,0.00221,0.000569,0.000199,0.001347
2895,0.040977,0.012098,0.006141,0.093667,0.002282,0.000561,0.0002,0.001321
2896,0.028173,0.010186,0.006272,0.099818,0.002278,0.000606,0.000214,0.001468
2897,0.041406,0.012129,0.005974,0.094519,0.002225,0.000605,0.000198,0.001323
2898,0.0388,0.012599,0.006389,0.095155,0.002287,0.000587,0.000198,0.001366
2899,0.041022,0.012507,0.00633,0.094384,0.00224,0.000593,0.000201,0.001343
2900,0.041536,0.012819,0.006596,0.094807,0.002273,0.000562,0.000199,0.001349
2901,0.031292,0.011763,0.007581,0.097986,0.002335,0.000569,0.000204,0.001353
2902,0.040517,0.013134,0.006809,0.095552,0.002292,0.000567,0.000201,0.001346
2903,0.026885,0.006228,0.003669,0.099428,0.002306,0.000588,0.0002,0.001353
2904,0.037006,0.013121,0.006996,0.096197,0.002346,0.000588,0.000202,0.00134
2905,0.034685,0.013094,0.006807,0.096105,0.00224,0.000566,0.0002,0.001354
2906,0.036988,0.013129,0.006909,0.096011,0.002273,0.000571,0.000202,0.001273
2907,0.033313,0.011616,0.007251,0.098622,0.002334,0.000568,0.000197,0.001325
2908,0.043318,0.012413,0.00637,0.093437,0.002281,0.000562,0.000201,0.001345
2909,0.042009,0.012624,0.006525,0.095064,0.002331,0.00057,0.0002,0.001368
2910,0.043972,0.011782,0.006161,0.094158,0.002288,0.000605,0.000198,0.001305
2911,0.044735,0.012512,0.006393,0.09537,0.002306,0.000604,0.0002,0.001321
2912,0.028189,0.005859,0.003549,0.096657,0.002268,0.000574,0.000203,0.001345
2913,0.031998,0.009573,0.007208,0.099756,0.002452,0.000607,0.000214,0.001438
2914,0.040099,0.012898,0.006541,0.096405,0.00225,0.000579,0.000213,0.001378
2915,0.04205,0.011558,0.00622,0.094607,0.00238,0.000567,0.000195,0.001376
2916,0.039687,0.012852,0.006577,0.095768,0.002332,0.00057,0.000199,0.001325
2917,0.042539,0.012099,0.006317,0.094369,0.00229,0.000568,0.000205,0.001374
2918,0.041305,0.012287,0.00627,0.094065,0.002282,0.000567,0.000201,0.001333
2919,0.040552,0.012249,0.006218,0.094571,0.002291,0.000571,0.000205,0.001323
2920,0.032194,0.008784,0.004706,0.102323,0.002336,0.000567,0.000201,0.001358
2921,0.04422,0.012095,0.006266,0.095223,0.002286,0.00061,0.0002,0.001335
2922,0.044698,0.011781,0.006294,0.094384,0.002323,0.000601,0.000203,0.001309
2923,0.03368,0.010975,0.006346,0.096873,0.002337,0.000579,0.000202,0.001329
2924,0.033706,0.010885,0.006038,0.097626,0.002347,0.00057,0.000201,0.00136
2925,0.033821,0.011014,0.005885,0.097285,0.002244,0.00057,0.000217,0.001324
2926,0.031707,0.010425,0.005339,0.097784,0.002213,0.000572,0.000206,0.001337
2927,0.03318,0.010389,0.007695,0.101781,0.002285,0.000571,0.000198,0.001339
2928,0.043335,0.011849,0.006261,0.094633,0.002294,0.000632,0.000203,0.001383
2929,0.035844,0.008183,0.008257,0.101919,0.0023,0.000614,0.000202,0.001343
2930,0.042161,0.012926,0.006641,0.096529,0.00235,0.000582,0.000205,0.001364
2931,0.030622,0.005936,0.003567,0.08862,0.002305,0.000567,0.000203,0.001362
2932,0.041636,0.0126,0.006415,0.095061,0.002319,0.000574,0.000203,0.00133
2933,0.04506,0.012256,0.006217,0.096514,0.002257,0.000584,0.000206,0.001336
2934,0.046759,0.012715,0.006501,0.096105,0.002328,0.000568,0.000204,0.001351
2935,0.044985,0.011966,0.006256,0.095878,0.002319,0.000587,0.000206,0.001385
2936,0.041358,0.011597,0.006094,0.095489,0.002289,0.000633,0.000203,0.001389
2937,0.042593,0.011749,0.006252,0.095545,0.002313,0.000597,0.000204,0.001374
2938,0.043239,0.013176,0.006914,0.09692,0.002369,0.000584,0.000204,0.001348
2939,0.038072,0.013531,0.006579,0.096391,0.002315,0.000573,0.000203,0.001354
2940,0.042647,0.012009,0.006276,0.095514,0.002326,0.000573,0.000207,0.001378
2941,0.043012,0.011925,0.00634,0.095045,0.002332,0.000596,0.000204,0.001364
2942,0.03657,0.012879,0.006436,0.096416,0.00232,0.000571,0.000209,0.001375
2943,0.045565,0.012445,0.00621,0.09588,0.002275,0.000572,0.000201,0.001391
2944,0.029403,0.005783,0.003449,0.093117,0.002247,0.000574,0.000211,0.001346
2945,0.041556,0.01254,0.00628,0.09559,0.002281,0.000595,0.000202,0.001386
2946,0.033793,0.005797,0.003564,0.0947,0.002357,0.000575,0.000206,0.001426
2947,0.044984,0.012465,0.006463,0.096249,0.002369,0.000573,0.000203,0.001344
2948,0.0305,0.00572,0.003417,0.102044,0.002314,0.000592,0.000213,0.001427
2949,0.041676,0.011636,0.006216,0.09597,0.002286,0.000606,0.000206,0.001357
2950,0.033711,0.011705,0.007879,0.100972,0.002343,0.000572,0.000204,0.001348
2951,0.04195,0.011532,0.006281,0.096022,0.002316,0.000574,0.000204,0.001338
2952,0.043401,0.012424,0.006042,0.095584,0.002334,0.000575,0.000208,0.001363
2953,0.046625,0.012309,0.006275,0.09672,0.002274,0.000575,0.000204,0.001361
2954,0.042315,0.012789,0.006412,0.097633,0.002337,0.000588,0.000208,0.001343
2955,0.045684,0.012363,0.006564,0.09698,0.002265,0.000604,0.000203,0.001328
2956,0.042255,0.011671,0.006098,0.096247,0.002298,0.000604,0.000206,0.001337
2957,0.043865,0.012918,0.006533,0.097121,0.002297,0.000572,0.000212,0.001341
2958,0.040915,0.011919,0.006187,0.096603,0.002325,0.000581,0.000204,0.00137
2959,0.045061,0.012365,0.006641,0.096784,0.002354,0.000586,0.000205,0.001352
2960,0.040595,0.012886,0.006454,0.098147,0.002321,0.000593,0.000208,0.001367
2961,0.043564,0.012058,0.006381,0.095886,0.002315,0.000584,0.000204,0.00136
2962,0.046413,0.012198,0.006428,0.097353,0.002348,0.0006,0.000207,0.001395
2963,0.043121,0.011719,0.006328,0.096941,0.002342,0.000602,0.000206,0.001375
2964,0.041696,0.012503,0.006411,0.096658,0.002359,0.000602,0.000205,0.001383
2965,0.04745,0.012369,0.006294,0.097786,0.00229,0.000595,0.000208,0.001368
2966,0.043932,0.01183,0.006289,0.096617,0.002333,0.000578,0.000208,0.001344
2967,0.043336,0.01229,0.006502,0.097078,0.002355,0.000598,0.000207,0.001363
2968,0.042887,0.012402,0.00646,0.09664,0.002384,0.000588,0.000205,0.001375
2969,0.043107,0.01187,0.006363,0.097484,0.002347,0.00058,0.000208,0.001371
2970,0.044036,0.012093,0.006516,0.096547,0.002415,0.000618,0.000209,0.001379
2971,0.035355,0.012602,0.006904,0.098817,0.002358,0.000586,0.000204,0.001368
2972,0.042401,0.011622,0.006284,0.097163,0.002346,0.000607,0.000209,0.001351
2973,0.045856,0.012217,0.006402,0.097568,0.00233,0.000593,0.000208,0.001361
2974,0.045762,0.011991,0.00636,0.097773,0.002325,0.000597,0.000208,0.001387
2975,0.045468,0.012884,0.006644,0.097913,0.002444,0.000581,0.000207,0.001342
2976,0.039444,0.012358,0.006597,0.098843,0.002314,0.000575,0.000206,0.001336
2977,0.047675,0.012351,0.006486,0.098218,0.002359,0.000624,0.000208,0.001403
2978,0.040379,0.011839,0.006461,0.09769,0.002353,0.000581,0.000207,0.0014
2979,0.039514,0.012861,0.007054,0.098632,0.002417,0.00058,0.000209,0.001377
2980,0.044458,0.011997,0.006398,0.097476,0.002424,0.00064,0.000206,0.001374
2981,0.046196,0.012197,0.006614,0.097866,0.002423,0.000581,0.000212,0.001355
2982,0.03927,0.011228,0.007607,0.101911,0.002384,0.000598,0.000211,0.001425
2983,0.046125,0.012098,0.006255,0.098003,0.002338,0.000618,0.000209,0.001398
2984,0.038356,0.012837,0.006526,0.099102,0.002416,0.000583,0.000211,0.001435
2985,0.041857,0.012191,0.00603,0.09735,0.002376,0.000606,0.000213,0.001363
2986,0.041518,0.012476,0.006551,0.097319,0.002452,0.000583,0.000209,0.001384
2987,0.039439,0.010466,0.007043,0.102371,0.002329,0.000592,0.000206,0.001401
2988,0.042879,0.012115,0.006507,0.097115,0.002412,0.000601,0.000206,0.001407
2989,0.045394,0.012068,0.00634,0.09847,0.002305,0.000594,0.000208,0.001373
2990,0.038637,0.009353,0.005719,0.104167,0.002369,0.000597,0.000215,0.001403
2991,0.041818,0.011932,0.006379,0.098192,0.002418,0.000585,0.000213,0.001353
2992,0.04343,0.011681,0.006199,0.098148,0.002355,0.000591,0.000213,0.001395
2993,0.043271,0.012136,0.006489,0.097433,0.00237,0.000607,0.000214,0.001378
2994,0.047044,0.012531,0.00661,0.098082,0.002428,0.0006,0.000213,0.00145
2995,0.045745,0.012269,0.006492,0.098373,0.002407,0.000587,0.00021,0.001426
2996,0.044355,0.01217,0.006471,0.097735,0.002397,0.000586,0.000211,0.001384
2997,0.045804,0.01243,0.00641,0.098919,0.0024,0.000608,0.000213,0.001404
2998,0.044818,0.011981,0.006361,0.098535,0.002361,0.000627,0.000207,0.001387
2999,0.048094,0.012316,0.006519,0.09926,0.0024,0.0006,0.000212,0.001376
3000,0.043681,0.011692,0.00661,0.098676,0.002454,0.000602,0.000212,0.001392
3001,0.04281,0.01291,0.006442,0.09901,0.002343,0.000589,0.00021,0.00137
3002,0.044313,0.012242,0.006408,0.0994,0.002416,0.000582,0.000213,0.001431
3003,0.039908,0.013493,0.006896,0.100071,0.002399,0.00059,0.000212,0.001363
3004,0.042087,0.013262,0.006644,0.099481,0.002391,0.000599,0.000212,0.001414
3005,0.04153,0.012919,0.006537,0.099147,0.002407,0.000584,0.000212,0.001359
3006,0.045089,0.012165,0.006309,0.099548,0.002329,0.000653,0.000213,0.001413
3007,0.041762,0.013372,0.00669,0.100445,0.002494,0.000604,0.00022,0.001436
3008,0.042147,0.011872,0.006273,0.098897,0.002455,0.000606,0.000215,0.001405
3009,0.041988,0.012861,0.00672,0.100056,0.002378,0.000591,0.000212,0.001423
3010,0.045872,0.01201,0.006386,0.099428,0.002375,0.000608,0.000215,0.001396
3011,0.044731,0.012395,0.006607,0.099209,0.00245,0.000665,0.000211,0.001395
3012,0.04494,0.01185,0.00634,0.099812,0.002447,0.000624,0.000214,0.001383
3013,0.041555,0.012476,0.006492,0.099084,0.002373,0.00059,0.000214,0.001373
3014,0.04234,0.012363,0.006537,0.099204,0.002436,0.000587,0.000212,0.001405
3015,0.044246,0.012376,0.006643,0.099439,0.002425,0.000588,0.000213,0.001429
3016,0.040292,0.013483,0.006642,0.101181,0.002357,0.000625,0.000216,0.001426
3017,0.046474,0.01232,0.006459,0.100156,0.002429,0.000595,0.000213,0.001397
3018,0.041761,0.013406,0.006733,0.100304,0.002395,0.000586,0.000216,0.001371
3019,0.047628,0.012629,0.006688,0.100031,0.002475,0.000595,0.000214,0.0014
3020,0.044691,0.011898,0.006352,0.100196,0.002474,0.00062,0.000213,0.001399
3021,0.046002,0.01322,0.00674,0.100162,0.002448,0.000639,0.000212,0.001421
3022,0.046981,0.012052,0.006624,0.100603,0.002537,0.000616,0.000214,0.001411
3023,0.04642,0.011959,0.006512,0.100148,0.002516,0.000647,0.000212,0.001448
3024,0.046171,0.012088,0.006502,0.100777,0.002472,0.0006,0.000212,0.001446
3025,0.043954,0.012542,0.006508,0.09955,0.00238,0.000613,0.000215,0.001373
3026,0.041475,0.013133,0.006817,0.100388,0.002497,0.000589,0.000214,0.001374
3027,0.044814,0.012578,0.006601,0.100297,0.00248,0.000593,0.000213,0.001418
3028,0.043504,0.011748,0.006089,0.100262,0.002413,0.000601,0.000208,0.001422
3029,0.040357,0.013571,0.006738,0.101651,0.002338,0.000607,0.000214,0.001418
3030,0.045212,0.011939,0.006284,0.100589,0.002403,0.000622,0.000214,0.001437
3031,0.04746,0.012535,0.006652,0.100867,0.002504,0.000637,0.000215,0.001383
3032,0.0473,0.012704,0.006741,0.100829,0.002482,0.000595,0.000215,0.001401
3033,0.045821,0.01246,0.006508,0.100461,0.002445,0.000631,0.000212,0.001426
3034,0.040229,0.013991,0.007162,0.102749,0.002433,0.000593,0.000215,0.00137
3035,0.042318,0.013792,0.007324,0.103641,0.002466,0.000592,0.000215,0.001379
3036,0.045214,0.012024,0.006361,0.100722,0.002413,0.000622,0.000215,0.001451
3037,0.045526,0.011979,0.006331,0.100803,0.002424,0.000642,0.000212,0.001425
3038,0.047565,0.013313,0.006233,0.101394,0.002395,0.000591,0.000215,0.001416
3039,0.0463,0.012094,0.006498,0.100284,0.002488,0.000595,0.000217,0.001456
3040,0.032587,0.006541,0.003755,0.101745,0.00252,0.000611,0.000223,0.001436
3041,0.042862,0.012609,0.006721,0.101634,0.002434,0.000618,0.000218,0.001444
3042,0.045285,0.01204,0.006494,0.10058,0.002469,0.000612,0.000214,0.001447
3043,0.042608,0.012628,0.006443,0.100505,0.002386,0.000635,0.000214,0.001425
3044,0.040143,0.013628,0.006902,0.10344,0.002511,0.000593,0.000218,0.001382
3045,0.039723,0.013661,0.006912,0.102479,0.002479,0.000601,0.000213,0.001384
3046,0.045237,0.013268,0.006784,0.10193,0.002443,0.000618,0.000213,0.00142
3047,0.044885,0.012081,0.006522,0.101614,0.002508,0.000596,0.000213,0.001417
3048,0.043945,0.012907,0.006701,0.101847,0.00246,0.000607,0.000216,0.001374
3049,0.048241,0.012791,0.006617,0.101884,0.002413,0.000597,0.000217,0.001385
3050,0.043079,0.01333,0.007042,0.102782,0.002458,0.000633,0.000213,0.001393
3051,0.043642,0.011997,0.006306,0.104161,0.002551,0.00062,0.000226,0.001481
3052,0.048227,0.012585,0.006492,0.102505,0.00244,0.00064,0.000218,0.001405
3053,0.043911,0.01342,0.006781,0.102896,0.002477,0.000599,0.000216,0.001444
3054,0.034618,0.009966,0.0055,0.106531,0.002503,0.000602,0.000216,0.001396
3055,0.043956,0.012066,0.006456,0.101744,0.002501,0.000603,0.000219,0.00141
3056,0.045775,0.0124,0.006514,0.101104,0.002475,0.000601,0.000217,0.001428
3057,0.043473,0.013027,0.006737,0.101821,0.002477,0.00061,0.000219,0.001399
3058,0.047452,0.012998,0.006552,0.102353,0.002425,0.000605,0.000217,0.001387
3059,0.032182,0.00852,0.005043,0.110322,0.002488,0.000613,0.000216,0.001404
3060,0.043655,0.011938,0.006232,0.101652,0.00246,0.000625,0.000217,0.001443
3061,0.043069,0.012084,0.00631,0.102083,0.002452,0.000601,0.000217,0.001384
3062,0.044516,0.012055,0.006316,0.10166,0.002466,0.00065,0.00022,0.00144
3063,0.048245,0.012476,0.006533,0.102981,0.002462,0.000612,0.000215,0.001431
3064,0.045184,0.01209,0.006497,0.102641,0.00254,0.000656,0.000216,0.001402
3065,0.044057,0.012574,0.006466,0.102707,0.002501,0.000641,0.000218,0.001411
3066,0.046794,0.012212,0.006572,0.104006,0.002581,0.0006,0.000219,0.001418
3067,0.046842,0.012423,0.006562,0.10241,0.002482,0.000607,0.000215,0.001405
3068,0.04808,0.012649,0.006607,0.10324,0.002464,0.0006,0.00022,0.001425
3069,0.048257,0.012312,0.00669,0.102131,0.002562,0.00061,0.000218,0.00144
3070,0.045614,0.012328,0.006443,0.102509,0.002501,0.000629,0.000218,0.001426
3071,0.04544,0.01207,0.006769,0.102582,0.002535,0.000632,0.000219,0.001465
3072,0.04215,0.013933,0.006909,0.104283,0.00266,0.000605,0.000216,0.001392
3073,0.041923,0.01378,0.006938,0.104088,0.002782,0.000622,0.000226,0.001489
3074,0.043941,0.012505,0.006174,0.102462,0.002602,0.0006,0.000217,0.001453
3075,0.046091,0.012352,0.006488,0.102903,0.002602,0.000619,0.000218,0.001423
3076,0.035119,0.011412,0.006022,0.106351,0.002607,0.000655,0.00022,0.001409
3077,0.041265,0.013909,0.006827,0.104308,0.002647,0.000636,0.000216,0.001441
3078,0.04798,0.012307,0.006344,0.103964,0.00262,0.0006,0.000218,0.001465
3079,0.049785,0.012912,0.006771,0.103778,0.002651,0.000606,0.000217,0.00141
3080,0.045205,0.012791,0.006691,0.102953,0.002649,0.000653,0.000217,0.00145
3081,0.046102,0.012149,0.006482,0.103456,0.002673,0.000603,0.000218,0.001411
3082,0.04858,0.012247,0.006446,0.103687,0.002659,0.000661,0.00022,0.001447
3083,0.045621,0.012216,0.006398,0.103881,0.002631,0.000615,0.00022,0.001459
3084,0.040713,0.013787,0.006907,0.10513,0.002634,0.000621,0.000222,0.001421
3085,0.044936,0.012018,0.006184,0.102948,0.002613,0.000646,0.00022,0.001448
3086,0.043786,0.008847,0.00551,0.108235,0.002677,0.000611,0.000218,0.001505
3087,0.046892,0.013132,0.006737,0.104101,0.002637,0.000654,0.000214,0.001466
3088,0.045274,0.01253,0.006537,0.10376,0.002647,0.000611,0.000215,0.001474
3089,0.033821,0.008254,0.005009,0.109319,0.002723,0.000602,0.000219,0.001401
3090,0.038582,0.013487,0.006948,0.105417,0.002847,0.000623,0.00022,0.001345
3091,0.041136,0.013565,0.006916,0.10609,0.00267,0.000607,0.000217,0.001393
3092,0.042714,0.013045,0.006793,0.10488,0.002709,0.000621,0.000215,0.001417
3093,0.0429,0.012059,0.006249,0.104746,0.002696,0.000609,0.00022,0.001425
3094,0.043965,0.012852,0.006668,0.104945,0.002678,0.000606,0.000218,0.001418
3095,0.043317,0.013528,0.006799,0.105458,0.002655,0.000622,0.000217,0.001449
3096,0.043646,0.012544,0.006596,0.105124,0.002677,0.00063,0.000222,0.001425
3097,0.044798,0.012218,0.006522,0.104574,0.002749,0.000607,0.000223,0.001484
3098,0.041639,0.014455,0.007285,0.106549,0.00271,0.000628,0.000219,0.001421
3099,0.039718,0.008947,0.005038,0.103582,0.002815,0.000605,0.000217,0.001438
3100,0.031266,0.009007,0.003884,0.101442,0.00283,0.000679,0.000229,0.001429
3101,0.033774,0.014633,0.00528,0.111374,0.002692,0.000613,0.000215,0.001427
3102,0.043947,0.013239,0.006896,0.10549,0.002678,0.000606,0.000217,0.001476
3103,0.03202,0.006406,0.00408,0.11196,0.002697,0.000627,0.000217,0.00141
3104,0.046707,0.012365,0.006407,0.105984,0.002762,0.00063,0.000225,0.001579
3105,0.042904,0.013977,0.007287,0.107938,0.002642,0.000608,0.000233,0.001486
3106,0.05134,0.012518,0.006546,0.105746,0.002664,0.000632,0.000218,0.001461
3107,0.047841,0.012349,0.006496,0.103916,0.002727,0.000629,0.00022,0.001466
3108,0.044381,0.013262,0.006833,0.105587,0.002771,0.000616,0.000216,0.001426
3109,0.042913,0.013369,0.006732,0.10606,0.002677,0.000608,0.000219,0.001439
3110,0.04431,0.012304,0.006915,0.105711,0.002791,0.000641,0.000238,0.001509
3111,0.0449,0.013094,0.007054,0.108307,0.002849,0.000627,0.000228,0.001456
3112,0.050196,0.01313,0.007003,0.107527,0.002864,0.000634,0.000225,0.001474
3113,0.048863,0.013158,0.006871,0.107151,0.002711,0.000612,0.000224,0.001496
3114,0.03639,0.010258,0.006602,0.112938,0.002714,0.000615,0.000217,0.001509
3115,0.048494,0.013571,0.006946,0.103777,0.002721,0.000632,0.000223,0.001449
3116,0.043977,0.013283,0.006772,0.106201,0.002738,0.000632,0.000219,0.001451
3117,0.04328,0.01417,0.007034,0.107933,0.002797,0.000669,0.000235,0.001579
3118,0.047084,0.013224,0.00687,0.106647,0.002772,0.000644,0.000254,0.001498
3119,0.046161,0.01462,0.007429,0.108086,0.00277,0.00062,0.000221,0.001454
3120,0.040569,0.009319,0.006268,0.105777,0.002725,0.000621,0.000219,0.001418
3121,0.049977,0.012911,0.006923,0.105084,0.002763,0.000612,0.000224,0.001484
3122,0.036115,0.007941,0.004575,0.101429,0.002719,0.000614,0.000223,0.001454
3123,0.049744,0.013064,0.006886,0.107399,0.002789,0.000627,0.000224,0.001493
3124,0.045392,0.009713,0.007047,0.108324,0.002756,0.000615,0.00022,0.001434
3125,0.046103,0.012626,0.006512,0.105641,0.002719,0.000606,0.000219,0.001446
3126,0.03695,0.014219,0.007254,0.107954,0.002712,0.000623,0.00022,0.001454
3127,0.035318,0.006842,0.007905,0.115236,0.002764,0.000609,0.000225,0.001482
3128,0.042975,0.013213,0.007062,0.107038,0.002787,0.000618,0.000222,0.001285
3129,0.029726,0.007322,0.004215,0.10329,0.002769,0.000614,0.000225,0.001396
3130,0.049873,0.013155,0.006857,0.106486,0.002728,0.000613,0.000224,0.001417
3131,0.035332,0.011845,0.007407,0.112201,0.002738,0.000612,0.000225,0.001481
3132,0.044986,0.013172,0.006845,0.10689,0.002878,0.000628,0.000222,0.001456
3133,0.04095,0.013603,0.007226,0.108646,0.002828,0.000646,0.000218,0.001472
3134,0.043304,0.013278,0.00693,0.107153,0.002766,0.000618,0.00022,0.0015
3135,0.044042,0.012609,0.006427,0.108022,0.002757,0.000613,0.000221,0.001446
3136,0.048428,0.012515,0.006444,0.107384,0.002713,0.000627,0.000219,0.001449
3137,0.045433,0.012473,0.006446,0.106211,0.00272,0.000624,0.00022,0.001514
3138,0.048427,0.012757,0.006715,0.106196,0.002784,0.000648,0.000257,0.001474
3139,0.049644,0.012262,0.006794,0.106289,0.002754,0.000629,0.000221,0.001447
3140,0.047967,0.012533,0.006555,0.10768,0.002752,0.000669,0.000218,0.001429
3141,0.045536,0.012738,0.006748,0.108381,0.002862,0.000616,0.000221,0.001435
3142,0.050312,0.012823,0.006835,0.107033,0.002793,0.00062,0.000223,0.001476
3143,0.051592,0.012637,0.006553,0.107837,0.002718,0.000615,0.000222,0.001436
3144,0.04985,0.012851,0.006799,0.10727,0.002784,0.000627,0.000224,0.001429
3145,0.044935,0.012882,0.006711,0.107086,0.002697,0.000637,0.000226,0.001495
3146,0.047663,0.013571,0.006984,0.108127,0.002772,0.000611,0.000219,0.001526
3147,0.04939,0.012833,0.006664,0.107381,0.002732,0.000613,0.000219,0.001474
3148,0.048109,0.012409,0.006428,0.107362,0.002771,0.000613,0.000222,0.001486
3149,0.049611,0.012824,0.00664,0.108707,0.00269,0.000638,0.000224,0.001507
3150,0.048014,0.01255,0.006425,0.106857,0.002731,0.000642,0.000221,0.001514
3151,0.040957,0.011845,0.006405,0.109919,0.002779,0.000616,0.000227,0.001506
3152,0.044352,0.012629,0.00676,0.107541,0.002857,0.000616,0.000221,0.001475
3153,0.049795,0.012681,0.006767,0.118535,0.002928,0.000627,0.000219,0.001474
3154,0.035236,0.007387,0.004519,0.113857,0.002856,0.000627,0.000224,0.001492
3155,0.040056,0.006546,0.007098,0.111912,0.002818,0.000645,0.000227,0.001505
3156,0.050021,0.013278,0.006884,0.108361,0.002814,0.000628,0.000218,0.001472
3157,0.052169,0.012717,0.00672,0.10839,0.002775,0.000632,0.000217,0.001481
3158,0.045486,0.014264,0.007028,0.109801,0.002752,0.000631,0.000224,0.001442
3159,0.04242,0.015009,0.007486,0.111643,0.002778,0.000622,0.000219,0.001453
3160,0.049816,0.01224,0.006481,0.107624,0.002804,0.00062,0.000225,0.001479
3161,0.05061,0.012961,0.006662,0.108528,0.002763,0.000618,0.000222,0.001437
3162,0.047015,0.012458,0.006622,0.108448,0.002813,0.00062,0.000224,0.001446
3163,0.047417,0.01264,0.006557,0.107893,0.00282,0.000672,0.000224,0.001474
3164,0.041255,0.013634,0.007061,0.110285,0.00273,0.000627,0.00022,0.001475
3165,0.048464,0.013197,0.007011,0.109723,0.002791,0.000662,0.000219,0.001466
3166,0.049022,0.01299,0.006914,0.108672,0.002775,0.00068,0.000222,0.001476
3167,0.05028,0.012461,0.006501,0.108241,0.002806,0.000668,0.000223,0.001442
3168,0.045947,0.012526,0.00654,0.108503,0.002838,0.000637,0.000228,0.001805
3169,0.051445,0.012979,0.007049,0.109063,0.002864,0.00069,0.000221,0.001443
3170,0.051161,0.012932,0.007026,0.108794,0.002868,0.000621,0.000223,0.001478
3171,0.047206,0.012817,0.006533,0.108235,0.002861,0.000661,0.000221,0.001473
3172,0.047142,0.012712,0.006677,0.108275,0.00278,0.000635,0.00022,0.001478
3173,0.04669,0.012751,0.006723,0.108966,0.002807,0.000665,0.000227,0.001463
3174,0.048638,0.013025,0.006987,0.109258,0.002815,0.000621,0.000216,0.00145
